x,y,z,LABELS,IS OUTLIER
7.29,10.8,12.4,0,0
6.72,10.7,12.6,0,0
6.71,10.3,12.0,0,0
6.09,10.4,11.1,0,0
7.19,8.26,11.7,0,0
7.49,8.63,13.2,0,0
7.53,10.7,12.8,0,0
8.06,9.22,12.3,0,0
6.93,10.7,11.9,0,0
6.99,10.3,12.1,0,0
7.22,10.7,12.6,0,0
6.27,10.1,10.9,0,0
6.54,11.0,11.9,0,0
6.99,9.82,13.4,0,0
7.29,11.2,12.7,0,0
5.92,11.5,11.7,0,0
6.28,8.53,10.5,0,0
8.31,7.91,13.1,0,0
6.54,10.3,12.4,0,0
6.47,11.3,11.7,0,0
7.94,9.05,12.4,0,0
7.42,8.42,11.8,0,0
7.81,10.3,13.2,0,0
6.43,11.4,12.4,0,0
8.28,9.26,13.0,0,0
8.66,9.4,14.3,0,0
5.92,11.0,10.7,0,0
5.59,11.5,9.93,0,0
7.29,11.0,12.6,0,0
7.06,9.93,13.1,0,0
7.06,11.8,13.2,0,0
6.68,11.5,11.2,0,0
8.84,8.61,15.0,0,1
7.84,9.57,13.5,0,0
7.39,8.78,12.6,0,0
5.65,11.0,9.94,0,0
8.2,9.76,13.0,0,0
6.27,9.4,10.8,0,0
7.8,10.1,13.6,0,0
7.07,9.77,11.4,0,0
7.0,10.3,12.4,0,0
6.54,11.5,10.4,7,0
8.1,9.26,12.7,0,0
7.27,11.0,12.0,0,0
6.25,10.9,11.5,0,0
6.45,8.7,11.5,0,0
6.58,9.9,11.6,0,0
6.94,7.49,12.1,0,0
7.3,9.1,12.8,0,0
5.74,10.8,10.7,0,0
7.88,9.34,13.1,0,0
6.37,10.8,10.9,0,0
7.26,8.48,12.0,0,0
7.03,10.9,12.4,0,0
6.15,12.5,11.6,0,0
7.72,8.57,12.3,0,0
6.66,10.9,11.3,0,0
8.06,7.45,12.5,0,0
7.46,10.6,12.9,0,0
7.19,9.37,12.3,0,0
7.08,9.18,10.4,0,0
7.35,11.0,13.2,0,0
6.97,9.67,12.2,0,0
6.8,10.7,12.4,0,0
7.07,9.82,11.9,0,0
5.91,11.1,10.0,0,0
7.24,11.4,12.2,0,0
6.55,11.2,11.6,0,0
7.31,10.4,12.6,0,0
6.39,9.04,10.4,0,0
6.23,10.6,10.9,0,0
7.04,10.1,12.0,0,0
7.68,10.7,13.6,0,0
5.67,11.0,10.9,0,0
6.92,9.67,12.3,0,0
7.58,9.34,12.6,0,0
7.45,12.2,13.2,0,0
6.26,12.7,11.4,0,0
7.2,9.85,11.6,0,0
6.57,10.1,11.8,0,0
6.09,9.87,9.48,0,0
7.32,10.6,12.2,0,0
6.9,8.93,11.2,0,0
6.76,9.07,11.5,0,0
5.27,10.1,8.82,7,0
6.8,11.5,12.5,0,0
8.71,9.62,13.3,0,0
5.61,11.1,11.1,0,0
6.26,12.1,10.7,0,0
6.08,9.4,10.3,0,0
7.14,8.0,12.5,0,0
7.29,10.2,12.1,0,0
6.68,11.6,11.7,0,0
7.5,7.47,12.0,0,0
6.24,10.7,11.4,0,0
7.55,8.44,12.2,0,0
6.48,10.4,11.3,0,0
6.85,11.3,12.8,0,0
7.31,11.7,12.7,0,0
6.56,11.4,12.4,0,0
6.69,10.4,11.8,0,0
7.3,9.38,13.0,0,0
7.8,10.2,12.6,0,0
5.77,9.84,10.8,0,0
6.87,9.88,11.6,0,0
6.94,9.94,11.3,0,0
8.26,9.0,13.0,0,0
7.57,9.94,14.0,0,0
7.57,12.3,12.7,0,0
7.91,9.34,13.0,0,0
7.08,9.1,11.8,0,0
7.36,9.91,12.4,0,0
7.28,10.7,13.9,0,0
8.0,9.62,12.8,0,0
7.65,8.77,12.1,0,0
7.19,9.46,12.3,0,0
7.34,8.06,12.3,0,0
5.58,13.0,10.3,7,0
6.21,12.2,10.8,0,0
8.02,10.2,12.9,0,0
5.96,9.57,10.9,0,0
6.65,9.79,12.3,0,0
7.29,10.5,12.1,0,0
7.15,10.2,12.7,0,0
7.9,9.33,13.3,0,0
7.0,10.8,12.5,0,0
6.9,9.42,11.2,0,0
6.5,8.11,10.9,0,0
6.79,10.4,11.3,0,0
7.66,9.22,12.8,0,0
7.26,9.8,13.8,0,0
6.68,8.23,11.7,0,0
6.79,10.8,11.7,0,0
6.52,9.99,11.5,0,0
7.48,8.54,13.2,0,0
7.06,9.15,12.7,0,0
6.43,9.86,10.8,0,0
6.06,9.44,10.1,0,0
6.42,10.3,11.7,0,0
7.73,10.1,13.0,0,0
6.84,10.6,11.0,0,0
7.56,9.28,12.7,0,0
6.41,11.0,11.3,0,0
7.34,9.73,11.7,0,0
7.23,10.2,12.8,0,0
5.2,10.5,9.38,7,0
7.9,7.76,12.2,0,0
7.04,10.4,11.3,0,0
7.19,8.39,12.2,0,0
6.67,8.92,11.6,0,0
7.74,8.85,13.0,0,0
7.19,11.2,11.4,0,0
8.21,9.96,12.8,0,0
7.14,9.8,12.9,0,0
6.85,10.7,11.9,0,0
7.13,10.3,12.8,0,0
6.45,10.2,10.8,0,0
8.7,11.4,14.6,0,0
6.32,10.5,11.2,0,0
7.6,9.87,14.1,0,0
7.35,8.57,12.2,0,0
8.93,6.44,13.8,0,1
7.38,9.42,12.6,0,0
7.36,8.14,12.0,0,0
7.47,10.8,13.0,0,0
7.73,10.6,12.6,0,0
7.34,10.2,12.8,0,0
8.08,8.42,13.5,0,0
8.27,11.1,13.7,0,0
7.23,8.26,11.7,0,0
6.73,9.83,12.0,0,0
7.08,11.9,13.3,0,0
6.3,9.59,11.1,0,0
7.44,11.1,12.7,0,0
6.58,9.37,10.6,0,0
6.53,10.3,11.5,0,0
6.98,12.6,13.0,0,0
6.9,9.69,11.6,0,0
5.97,11.0,9.84,0,0
7.79,9.04,13.7,0,0
8.15,8.14,12.8,0,0
6.26,9.9,10.7,0,0
7.8,9.86,12.9,0,0
7.93,7.8,13.4,0,0
6.6,10.6,11.5,0,0
7.6,8.42,13.1,0,0
7.8,10.3,13.2,0,0
6.95,10.3,10.5,0,0
6.49,10.4,10.3,0,0
7.71,9.99,12.3,0,0
6.08,9.77,11.3,0,0
6.64,11.4,11.5,0,0
6.38,10.1,11.2,0,0
5.97,10.5,10.3,0,0
7.0,9.7,12.6,0,0
7.01,10.9,12.7,0,0
4.91,9.62,10.6,7,0
6.36,10.3,11.7,0,0
6.38,10.3,11.0,0,0
7.3,8.8,11.7,0,0
8.18,9.46,12.2,0,0
6.99,10.8,12.2,0,0
6.83,11.7,12.2,0,0
6.11,10.5,10.9,0,0
7.96,9.69,13.0,0,0
6.08,8.9,10.5,0,0
6.81,11.3,12.3,0,0
6.44,9.57,11.5,0,0
7.7,7.89,13.7,0,0
7.49,10.9,12.9,0,0
6.62,11.5,11.1,0,0
7.16,9.05,12.4,0,0
7.25,9.93,11.9,0,0
7.89,10.5,13.8,0,0
7.97,9.52,12.8,0,0
6.74,11.2,11.5,0,0
7.64,9.38,12.5,0,0
6.72,8.67,9.95,0,0
6.26,8.89,10.0,0,0
7.72,9.77,12.2,0,0
7.07,10.6,12.2,0,0
6.51,10.4,12.3,0,0
7.46,9.46,12.8,0,0
6.95,9.82,11.4,0,0
7.26,8.54,11.8,0,0
6.6,9.92,10.7,0,0
6.72,9.54,12.1,0,0
6.32,10.9,11.3,0,0
5.57,10.1,10.7,0,0
6.81,8.12,11.8,0,0
7.67,9.34,11.9,0,0
7.31,9.3,12.0,0,0
6.81,9.5,10.9,0,0
7.61,10.1,13.5,0,0
6.33,10.5,11.9,0,0
7.2,10.7,13.5,0,0
5.99,9.99,11.1,0,0
7.39,11.7,13.2,0,0
7.39,9.08,12.6,0,0
6.93,10.4,11.7,0,0
6.58,11.2,11.6,0,0
7.03,9.54,12.6,0,0
6.67,9.67,10.8,0,0
6.67,9.09,11.3,0,0
7.35,9.65,11.3,0,0
6.67,8.26,11.1,0,0
6.69,10.3,10.7,0,0
7.09,10.1,11.9,0,0
7.08,10.7,13.0,0,0
6.58,10.2,11.3,0,0
6.4,9.79,10.7,0,0
6.4,11.9,12.8,0,0
7.01,10.5,12.9,0,0
7.29,9.0,11.9,0,0
7.55,10.3,12.6,0,0
5.66,11.6,9.89,7,0
6.98,10.1,11.9,0,0
5.76,10.6,11.5,0,0
6.98,11.1,12.8,0,0
7.26,7.42,12.7,0,0
6.52,10.7,12.0,0,0
6.92,8.7,12.6,0,0
6.92,8.92,11.2,0,0
6.91,8.66,11.6,0,0
6.3,8.67,11.1,0,0
7.37,10.4,13.1,0,0
7.02,10.1,11.7,0,0
7.06,9.66,12.9,0,0
7.4,10.1,11.9,0,0
6.21,13.4,11.6,7,0
6.71,10.4,11.9,0,0
6.19,10.5,11.3,0,0
5.88,11.7,9.95,7,0
7.33,9.04,12.7,0,0
6.88,11.3,11.7,0,0
7.2,10.2,10.9,0,0
7.05,11.6,12.4,0,0
6.89,10.2,11.7,0,0
7.83,10.0,13.4,0,0
6.95,10.5,11.3,0,0
7.94,10.1,12.8,0,0
7.82,10.8,13.0,0,0
5.96,10.7,10.6,0,0
7.21,8.48,11.9,0,0
7.38,9.46,12.6,0,0
7.65,8.87,13.1,0,0
6.73,8.46,11.6,0,0
6.86,11.7,12.2,0,0
6.16,12.3,11.7,0,0
6.58,9.26,10.0,0,0
6.29,9.93,10.2,0,0
6.47,9.68,11.3,0,0
6.37,10.7,10.3,0,0
6.59,11.0,10.9,0,0
6.71,9.79,12.3,0,0
6.98,8.5,11.9,0,0
8.4,8.76,14.6,0,0
6.72,10.9,10.8,0,0
6.92,11.2,12.6,0,0
7.25,9.84,12.1,0,0
7.94,10.8,13.3,0,0
6.82,8.6,11.4,0,0
7.43,9.95,12.7,0,0
7.08,10.4,11.7,0,0
6.71,10.6,11.4,0,0
6.62,9.78,11.6,0,0
7.41,10.6,12.6,0,0
6.41,9.34,10.8,0,0
7.92,8.48,12.5,0,0
7.03,9.04,12.3,0,0
8.4,9.97,14.0,0,0
6.1,8.85,10.9,0,0
6.96,9.85,11.7,0,0
6.56,9.14,11.2,0,0
5.73,11.5,10.6,0,0
6.56,8.85,10.3,0,0
4.93,10.2,9.18,7,0
7.39,8.7,13.1,0,0
6.99,12.6,12.4,0,0
6.77,10.8,11.7,0,0
6.27,10.6,10.9,0,0
5.49,10.3,9.49,0,0
7.29,8.46,11.8,0,0
6.7,11.7,12.0,0,0
6.6,12.5,12.1,0,0
7.13,9.67,11.7,0,0
5.88,11.1,10.5,0,0
7.87,10.3,13.3,0,0
7.08,10.2,12.5,0,0
6.73,10.1,12.2,0,0
7.27,9.86,12.5,0,0
6.26,11.5,11.6,0,0
4.99,11.1,9.22,7,0
7.07,10.5,12.5,0,0
6.88,8.99,11.4,0,0
7.55,10.2,11.5,0,0
6.88,10.2,12.0,0,0
7.28,8.99,11.5,0,0
6.72,10.2,11.8,0,0
6.82,7.46,11.6,0,0
6.84,9.52,12.1,0,0
6.61,11.5,11.9,0,0
8.29,10.5,13.3,0,0
7.01,8.31,11.2,0,0
7.92,11.0,14.2,0,0
6.48,10.2,12.2,0,0
7.91,9.82,13.4,0,0
7.34,10.9,12.4,0,0
7.32,9.8,11.9,0,0
6.73,7.95,10.7,0,0
6.91,8.06,11.5,0,0
6.29,10.5,10.0,0,0
7.47,8.09,12.4,0,0
6.12,9.81,12.1,0,0
6.48,10.3,11.1,0,0
7.37,11.6,13.4,0,0
6.31,9.14,11.6,0,0
7.5,9.27,12.3,0,0
6.58,11.5,10.6,0,0
7.02,9.33,11.7,0,0
6.32,11.4,12.2,0,0
7.36,11.7,13.6,0,0
7.4,11.2,12.9,0,0
6.52,9.57,13.0,0,1
7.1,10.8,11.8,0,0
7.14,8.28,11.9,0,0
6.08,10.7,11.9,0,0
6.62,10.1,11.0,0,0
7.71,9.66,13.2,0,0
5.37,12.9,10.5,7,0
8.15,9.91,13.4,0,0
6.64,11.0,11.7,0,0
6.96,9.21,12.3,0,0
7.03,11.0,11.6,0,0
7.78,8.0,12.7,0,0
7.7,10.3,12.1,0,0
6.71,12.1,12.6,0,0
6.56,8.89,10.4,0,0
7.05,10.7,12.5,0,0
7.47,10.6,11.3,0,0
7.86,9.06,13.3,0,0
6.72,9.13,11.5,0,0
6.11,10.8,10.8,0,0
7.34,10.4,11.9,0,0
7.32,9.24,13.1,0,0
6.91,10.8,11.0,0,0
7.23,10.0,12.4,0,0
7.14,7.8,11.5,0,0
7.87,8.87,13.1,0,0
8.96,7.22,12.8,0,0
7.07,10.8,11.9,0,0
6.67,11.0,11.2,0,0
6.62,11.2,12.1,0,0
7.18,9.19,11.7,0,0
6.42,10.4,11.1,0,0
7.88,9.16,13.3,0,0
6.82,10.4,12.3,0,0
6.95,11.5,12.2,0,0
7.31,10.8,12.0,0,0
6.01,9.75,10.9,0,0
6.4,10.1,11.0,0,0
7.03,10.3,12.3,0,0
5.9,10.2,10.8,0,0
7.14,8.17,13.0,0,0
6.72,12.0,12.0,0,0
5.69,10.3,10.4,0,0
6.81,10.4,11.6,0,0
7.47,9.09,12.5,0,0
6.53,9.9,11.0,0,0
8.19,9.33,14.3,0,0
7.49,8.74,13.0,0,0
6.46,11.0,10.8,0,0
6.92,10.1,11.4,0,0
7.71,9.77,12.6,0,0
5.82,11.2,10.4,0,0
5.81,12.5,11.4,0,0
6.9,10.5,11.9,0,0
7.57,8.88,12.6,0,0
5.52,11.0,9.87,0,0
7.94,9.6,12.5,0,0
7.64,9.2,12.9,0,0
7.23,10.3,12.4,0,0
6.24,13.1,10.5,7,0
7.58,8.77,12.0,0,0
6.64,9.91,11.6,0,0
6.56,10.3,10.9,0,0
7.1,10.3,11.8,0,0
7.35,10.7,12.2,0,0
7.47,10.1,12.4,0,0
5.46,10.5,10.0,0,0
7.41,9.46,13.1,0,0
7.54,7.35,12.6,0,0
7.88,8.13,12.8,0,0
7.04,8.26,11.2,0,0
7.24,9.54,11.8,0,0
7.51,9.96,13.6,0,0
7.29,11.0,13.6,0,0
7.52,11.5,13.0,0,0
7.46,8.67,12.3,0,0
5.75,11.7,10.4,0,0
7.88,8.67,12.6,0,0
7.46,11.1,12.7,0,0
6.3,9.5,11.5,0,0
6.94,11.3,12.1,0,0
6.55,9.73,11.7,0,0
8.22,10.1,13.9,0,0
6.42,10.6,11.8,0,0
8.21,8.6,13.5,0,0
7.09,9.88,13.3,0,0
6.81,9.36,11.4,0,0
6.75,9.25,11.5,0,0
5.87,9.94,9.93,0,0
7.26,9.69,12.7,0,0
7.04,9.74,12.1,0,0
7.15,9.07,12.1,0,0
7.61,9.73,13.5,0,0
6.99,10.4,12.9,0,0
7.29,9.07,12.4,0,0
6.62,10.8,11.9,0,0
7.33,9.42,12.5,0,0
6.16,11.0,10.9,0,0
5.76,11.4,10.8,0,0
7.14,6.98,11.5,0,0
7.34,9.01,12.8,0,0
5.04,10.4,9.83,7,0
7.35,9.41,12.7,0,0
5.66,10.3,10.9,0,0
7.45,8.92,12.1,0,0
6.07,8.73,10.9,0,0
7.99,9.54,13.3,0,0
7.82,8.76,12.4,0,0
6.79,11.3,11.6,0,0
5.82,10.1,10.2,0,0
8.15,9.2,13.5,0,0
5.99,9.55,10.2,0,0
7.05,11.1,12.5,0,0
6.14,10.5,11.5,0,0
6.11,9.99,10.3,0,0
7.24,6.88,11.7,0,0
6.66,10.2,11.9,0,0
7.63,9.89,12.1,0,0
5.98,11.1,9.8,7,0
7.16,9.92,12.9,0,0
7.05,11.5,12.1,0,0
8.04,8.28,13.2,0,0
5.18,14.2,14.6,7,1
6.48,12.3,12.4,0,0
4.38,6.94,11.8,7,1
4.24,13.0,8.79,7,0
5.84,15.3,11.9,7,0
8.43,9.71,15.9,0,1
4.47,13.5,10.7,7,0
8.21,10.4,12.6,0,0
3.95,5.87,10.2,7,1
0.76,13.0,13.4,7,1
8.74,10.6,10.2,7,1
4.1,8.07,17.2,7,1
9.2,8.0,12.2,7,1
3.59,8.84,12.2,7,0
7.14,7.28,13.5,0,1
5.87,14.7,10.7,7,0
11.3,9.64,11.2,3,1
6.05,13.4,7.85,7,0
10.2,11.9,10.1,7,1
7.07,6.65,10.6,0,1
7.03,12.8,9.98,7,0
7.48,9.18,13.0,0,0
9.25,9.74,12.1,7,1
5.37,9.85,11.7,7,0
7.38,12.1,4.04,7,0
5.28,5.18,11.3,7,1
8.37,11.3,11.3,7,0
4.63,7.65,10.4,7,1
5.21,10.7,14.2,7,1
6.9,9.62,15.8,7,1
8.56,13.9,14.8,7,1
4.38,10.7,12.1,7,0
5.78,9.87,6.13,7,0
6.28,8.69,14.0,7,0
3.53,12.4,11.0,7,0
5.36,8.91,10.3,7,0
7.15,7.89,14.5,7,1
3.08,8.54,8.47,7,0
3.16,6.7,16.1,7,1
3.75,13.5,13.2,7,0
10.3,1.97,3.87,6,0
10.8,1.44,3.91,6,0
9.36,1.01,4.03,6,0
10.4,1.82,3.77,6,0
9.6,2.11,4.13,6,0
9.0,0.26,3.97,6,0
9.73,2.79,4.24,6,0
9.63,2.26,4.27,6,0
10.6,0.61,4.01,6,0
9.7,1.19,3.91,6,0
10.4,3.45,3.89,6,0
9.57,2.74,3.87,6,0
9.82,1.18,4.09,6,0
10.3,1.45,3.86,6,0
9.84,1.51,3.73,6,0
9.68,0.67,4.16,6,0
10.4,2.41,3.81,6,0
10.2,1.06,3.87,6,0
10.2,1.83,3.98,6,0
10.6,2.2,3.99,6,0
10.7,2.21,3.93,6,0
9.32,1.25,3.93,6,0
8.94,3.75,3.84,6,0
11.2,3.32,4.11,6,0
10.1,2.34,3.86,6,0
10.3,3.06,4.17,6,0
8.82,2.76,3.53,6,0
9.64,0.41,4.23,6,0
10.1,0.76,3.85,6,0
10.3,2.12,4.14,6,0
8.99,1.08,3.4,6,0
9.86,1.04,3.56,6,0
9.31,2.16,3.87,6,0
9.29,1.62,3.84,6,0
9.53,2.8,3.95,6,0
11.3,1.61,4.28,6,0
10.2,1.58,3.99,6,0
10.2,1.5,4.21,6,0
9.92,2.36,3.96,6,0
9.61,2.07,4.14,6,0
9.11,3.05,4.11,6,0
9.76,2.44,4.1,6,0
9.99,1.85,4.45,6,0
10.2,3.01,4.56,6,0
9.73,1.96,3.96,6,0
10.3,3.0,4.34,6,0
10.0,3.89,3.77,6,0
9.66,1.58,3.79,6,0
9.72,0.35,3.67,6,0
9.64,2.45,3.89,6,0
10.1,2.52,4.1,6,0
9.91,3.92,4.2,6,0
10.1,2.12,4.08,6,0
9.74,3.0,4.15,6,0
10.3,1.07,4.17,6,0
10.3,2.04,4.12,6,0
8.9,1.13,4.01,6,0
9.81,1.08,3.92,6,0
9.03,2.44,4.42,6,0
10.3,1.06,3.99,6,0
10.3,3.24,4.17,6,0
9.08,1.78,3.62,6,0
10.7,2.06,3.52,6,0
9.71,1.55,4.16,6,0
9.79,2.59,3.82,6,0
10.5,1.63,4.21,6,0
10.4,1.71,4.32,6,0
10.5,2.25,3.65,6,0
10.1,2.6,4.37,6,0
10.3,2.7,4.14,6,0
10.3,2.7,4.13,6,0
10.7,1.59,3.95,6,0
9.69,1.79,3.99,6,0
10.4,0.44,3.89,6,0
9.19,1.08,3.94,6,0
9.76,1.31,4.13,6,0
9.48,1.96,3.98,6,0
9.94,1.17,4.06,6,0
9.49,4.61,4.02,6,0
10.7,2.12,3.82,6,0
10.3,2.45,4.02,6,0
9.78,1.63,3.67,6,0
10.1,1.74,3.73,6,0
9.97,0.45,4.04,6,0
9.79,1.73,3.82,6,0
9.86,2.03,3.98,6,0
9.56,2.37,3.93,6,0
9.31,2.23,4.03,6,0
9.96,1.15,3.66,6,0
10.9,1.45,3.79,6,0
9.17,3.38,3.9,6,0
8.06,3.41,4.21,2,0
9.65,3.26,4.23,6,0
11.0,1.02,4.08,6,0
10.7,2.91,4.04,6,0
10.1,2.49,4.17,6,0
8.48,0.57,3.96,6,0
10.3,2.58,4.17,6,0
10.3,2.81,3.75,6,0
10.4,2.59,3.98,6,0
9.9,2.36,4.18,6,0
11.0,2.24,4.22,6,0
9.75,2.29,3.66,6,0
9.45,0.44,4.02,6,0
10.4,2.9,3.68,6,0
10.5,1.1,4.08,6,0
10.1,4.14,3.78,6,0
9.76,3.73,4.0,6,0
9.28,2.83,4.13,6,0
10.1,2.52,4.24,6,0
9.27,1.96,3.89,6,0
9.08,2.92,3.6,6,0
9.48,1.65,4.03,6,0
10.9,0.31,4.31,6,0
10.9,0.5,3.66,6,0
9.97,2.75,4.38,6,0
9.17,1.43,3.86,6,0
11.5,1.73,4.0,6,0
10.7,1.11,3.86,6,0
10.3,3.77,3.78,6,0
9.82,1.11,3.98,6,0
9.97,0.23,4.1,6,0
10.3,1.94,4.28,6,0
9.54,2.19,3.79,6,0
9.66,1.54,3.91,6,0
9.43,1.53,3.82,6,0
9.87,3.54,4.01,6,0
9.1,2.18,3.76,6,0
10.2,2.09,3.95,6,0
9.66,1.82,4.06,6,0
10.1,1.12,3.96,6,0
10.3,1.77,4.03,6,0
10.3,2.05,3.93,6,0
10.2,0.79,3.94,6,0
10.5,3.5,4.12,6,0
10.9,2.49,3.96,6,0
9.85,0.97,3.82,6,0
10.2,2.34,4.2,6,0
9.14,1.72,4.23,6,0
10.2,2.0,4.14,6,0
10.5,1.14,4.72,6,1
9.82,2.02,3.86,6,0
10.5,1.9,4.29,6,0
10.0,1.6,3.75,6,0
10.0,1.37,3.84,6,0
8.85,0.62,4.18,6,0
10.2,0.97,4.03,6,0
8.89,1.19,4.05,6,0
10.2,2.91,4.23,6,0
10.4,2.66,3.95,6,0
10.0,2.3,3.97,6,0
10.2,0.7,3.88,6,0
9.77,1.56,4.26,6,0
9.13,2.67,4.1,6,0
11.1,1.38,3.71,6,0
10.0,3.15,4.09,6,0
10.0,2.14,4.01,6,0
10.2,0.94,4.05,6,0
11.0,1.58,4.06,6,0
9.84,0.69,3.92,6,0
10.0,3.19,4.31,6,0
10.9,3.18,3.78,6,0
9.83,0.96,3.92,6,0
9.73,2.88,3.94,6,0
9.38,1.0,4.38,6,0
9.32,2.98,4.25,6,0
8.94,2.09,3.94,6,0
9.53,2.71,4.28,6,0
11.1,1.5,4.29,6,0
9.6,0.04,4.01,6,0
10.7,2.66,3.83,6,0
9.06,2.11,4.07,6,0
10.1,2.28,3.71,6,0
9.56,2.42,4.24,6,0
10.7,1.03,3.86,6,0
9.57,2.02,4.26,6,0
10.1,2.66,4.19,6,0
9.99,1.66,4.48,6,0
9.95,-0.48,4.02,6,0
11.0,3.19,3.97,6,0
9.96,2.06,3.93,6,0
10.8,1.52,3.96,6,0
10.8,1.66,4.34,6,0
9.76,2.42,4.04,6,0
9.44,1.08,3.97,6,0
9.85,2.93,3.75,6,0
10.8,3.59,3.65,6,0
9.52,2.7,4.32,6,0
10.4,3.77,4.01,6,0
10.8,2.89,4.16,6,0
10.2,0.92,3.93,6,0
9.8,0.91,3.96,6,0
10.5,3.04,4.17,6,0
10.1,2.11,4.06,6,0
9.54,3.67,3.96,6,0
10.7,2.07,4.09,6,0
9.41,3.34,3.84,6,0
10.2,2.85,4.01,6,0
9.9,1.06,3.87,6,0
11.0,0.33,3.93,6,0
9.19,2.16,4.18,6,0
10.2,3.37,3.78,6,0
9.7,0.62,4.18,6,0
9.63,1.69,3.7,6,0
10.0,1.65,3.74,6,0
9.42,3.61,4.24,6,0
10.7,2.92,4.15,6,0
10.8,3.43,3.79,6,0
9.9,1.73,3.77,6,0
9.89,3.95,3.78,6,0
10.6,1.39,3.92,6,0
9.56,2.27,4.08,6,0
10.2,1.87,4.28,6,0
10.4,1.51,4.21,6,0
10.3,3.34,4.37,6,0
9.68,2.1,4.05,6,0
9.21,3.35,3.76,6,0
9.59,3.27,4.23,6,0
10.5,1.32,4.24,6,0
9.92,0.67,4.07,6,0
10.6,1.22,3.98,6,0
9.92,1.75,4.24,6,0
10.1,1.88,3.98,6,0
9.86,2.02,4.05,6,0
9.7,0.35,3.65,6,0
10.1,1.85,4.08,6,0
9.99,2.29,4.02,6,0
10.7,3.06,4.2,6,0
9.67,2.93,3.91,6,0
10.9,2.93,3.84,6,0
9.17,2.48,4.19,6,0
10.2,1.76,3.92,6,0
9.84,1.17,3.81,6,0
10.3,2.38,4.08,6,0
9.94,2.25,4.16,6,0
10.5,2.98,3.85,6,0
11.0,0.98,4.09,6,0
9.47,3.43,3.98,6,0
9.85,0.63,4.26,6,0
10.0,0.37,3.68,6,0
10.3,2.62,3.55,6,0
11.4,3.61,4.12,6,0
9.58,1.68,4.09,6,0
9.95,2.58,4.08,6,0
11.0,1.92,4.29,6,0
10.1,0.33,3.92,6,0
10.4,2.58,3.98,6,0
9.58,2.68,4.01,6,0
10.4,1.33,3.72,6,0
9.75,2.92,4.14,6,0
9.53,1.9,3.88,6,0
10.8,3.69,3.95,6,0
9.75,2.33,3.93,6,0
10.4,2.07,4.27,6,0
10.4,2.62,3.77,6,0
9.53,0.83,4.05,6,0
10.3,2.54,3.83,6,0
9.44,3.39,3.66,6,0
9.81,2.52,4.01,6,0
9.54,3.59,4.14,6,0
9.47,2.02,3.87,6,0
10.2,3.1,4.04,6,0
10.1,4.17,3.88,6,0
10.2,1.68,3.87,6,0
9.88,0.34,4.04,6,0
10.4,4.73,3.81,6,0
11.0,2.59,3.73,6,0
9.25,2.31,4.07,6,0
9.49,1.67,3.9,6,0
9.91,1.85,4.11,6,0
9.86,1.69,3.57,6,0
10.3,3.15,4.06,6,0
9.14,1.59,3.67,6,0
9.91,4.39,4.24,6,0
9.97,0.5,3.75,6,0
9.88,1.26,4.04,6,0
10.3,2.1,4.09,6,0
10.1,3.84,4.12,6,0
9.69,3.65,4.15,6,0
10.7,4.17,4.1,6,0
9.64,1.56,4.05,6,0
10.1,2.17,3.89,6,0
10.3,3.18,3.81,6,0
9.93,2.09,3.64,6,0
9.32,2.16,4.1,6,0
9.75,0.75,3.72,6,0
11.2,2.28,4.05,6,0
10.0,2.15,4.42,6,0
10.3,2.48,4.11,6,0
9.58,2.09,4.18,6,0
10.8,1.75,3.79,6,0
9.39,2.12,3.83,6,0
11.4,2.71,3.75,6,0
9.38,1.62,4.03,6,0
10.0,0.77,4.17,6,0
10.7,3.49,3.89,6,0
9.62,1.49,4.02,6,0
10.3,2.22,4.0,6,0
10.8,2.56,3.94,6,0
10.9,2.6,3.92,6,0
10.5,0.84,3.84,6,0
10.3,0.03,4.08,6,0
10.3,1.52,3.97,6,0
8.56,1.43,4.33,6,0
10.0,2.99,4.06,6,0
9.45,1.93,3.71,6,0
9.75,2.69,3.76,6,0
10.0,1.4,3.75,6,0
9.68,1.52,4.1,6,0
10.5,1.96,4.03,6,0
11.1,0.39,3.83,6,0
9.08,2.63,4.02,6,0
9.86,1.2,4.27,6,0
9.91,1.48,4.28,6,0
10.0,0.96,4.05,6,0
9.24,3.34,3.94,6,0
10.3,2.41,3.95,6,0
9.69,1.62,3.86,6,0
9.12,0.1,3.9,6,0
10.3,3.26,3.81,6,0
9.32,2.23,4.12,6,0
10.3,0.56,3.71,6,0
9.33,0.23,3.9,6,0
10.5,1.44,4.03,6,0
10.8,1.65,4.03,6,0
10.8,0.78,4.1,6,0
10.3,2.67,3.91,6,0
11.0,2.42,4.11,6,0
9.3,0.46,4.02,6,0
9.57,1.94,4.21,6,0
9.32,1.92,4.44,6,0
9.64,2.21,3.9,6,0
10.2,1.47,3.85,6,0
10.6,2.17,4.04,6,0
10.3,2.99,4.15,6,0
10.1,1.03,3.67,6,0
10.7,4.18,4.31,6,0
11.3,1.83,4.38,6,0
9.89,1.57,3.95,6,0
9.72,3.28,3.79,6,0
9.63,1.48,3.91,6,0
10.2,2.77,4.16,6,0
10.3,0.41,3.7,6,0
9.22,1.98,4.32,6,0
10.5,2.0,3.56,6,0
10.2,0.39,4.08,6,0
11.0,4.5,4.2,6,0
9.7,3.23,4.02,6,0
